Federal
41
Newfoundland and Labrador,St. John's East,St. John's-Est,John Allan,John Allan,Liberal Party of Canada,3019
Newfoundland and Labrador,St. John's East,St. John's-Est,Jerry Byrne,Jerry Byrne,Conservative Party of Canada,9198
Newfoundland and Labrador,St. John's East,St. John's-Est,Jack Harris,Jack Harris,New Democratic Party,31388
Newfoundland and Labrador,St. John's East,St. John's-Est,Robert Miller,Robert Miller,Green Party of Canada,467
Newfoundland and Labrador,St. John's South--Mount Pearl,St. John's-Sud--Mount Pearl,Rick Austin,Rick Austin,Green Party of Canada,291
Newfoundland and Labrador,St. John's South--Mount Pearl,St. John's-Sud--Mount Pearl,Ryan Cleary,Ryan Cleary,New Democratic Party,18681
Newfoundland and Labrador,St. John's South--Mount Pearl,St. John's-Sud--Mount Pearl,Siobhan Coady,Siobhan Coady,Liberal Party of Canada,11130
Newfoundland and Labrador,St. John's South--Mount Pearl,St. John's-Sud--Mount Pearl,Loyola Sullivan,Loyola Sullivan,Conservative Party of Canada,8883
Prince Edward Island,Cardigan,Cardigan,Lorne Cudmore,Lorne Cudmore,New Democratic Party,2164
Prince Edward Island,Cardigan,Cardigan,Mike Currie,Mike Currie,Conservative Party of Canada,8107
Prince Edward Island,Cardigan,Cardigan,Lawrence MacAulay,Lawrence MacAulay,Liberal Party of Canada,10486
Prince Edward Island,Cardigan,Cardigan,Leslie Stewart,Leslie Stewart,Green Party of Canada,373
Prince Edward Island,Charlottetown,Charlottetown,Joe Byrne,Joe Byrne,New Democratic Party,4632
Prince Edward Island,Charlottetown,Charlottetown,Sean Casey,Sean Casey,Liberal Party of Canada,7292
Prince Edward Island,Charlottetown,Charlottetown,Baird Judson,Baird Judson,Christian Heritage Party of Canada,87
Prince Edward Island,Charlottetown,Charlottetown,Eliza Knockwood,Eliza Knockwood,Green Party of Canada,417
Prince Edward Island,Charlottetown,Charlottetown,Donna Profit,Donna Profit,Conservative Party of Canada,6040
Prince Edward Island,Egmont,Egmont,Carl Anthony Arnold,Carl Anthony Arnold,Green Party of Canada,320
Prince Edward Island,Egmont,Egmont,Guy Gallant,Guy Gallant,Liberal Party of Canada,5997
Prince Edward Island,Egmont,Egmont,Jacquie Robichaud,Jacquie Robichaud,New Democratic Party,2369
Prince Edward Island,Egmont,Egmont,Gail Shea,Gail Shea,Conservative Party of Canada,10467
Prince Edward Island,Malpeque,Malpeque,Peter Bevan-Baker,Peter Bevan-Baker,Green Party of Canada,785
Prince Edward Island,Malpeque,Malpeque,Wayne Easter,Wayne Easter,Liberal Party of Canada,8605
Prince Edward Island,Malpeque,Malpeque,Rita Jackson,Rita Jackson,New Democratic Party,2970
Prince Edward Island,Malpeque,Malpeque,Tim Ogilvie,Tim Ogilvie,Conservative Party of Canada,7934
Nova Scotia,Cape Breton--Canso,Cape Breton--Canso,Glen Carabin,Glen Carabin,Green Party of Canada,1141
Nova Scotia,Cape Breton--Canso,Cape Breton--Canso,Rodger Cuzner,Rodger Cuzner,Liberal Party of Canada,16478
Nova Scotia,Cape Breton--Canso,Cape Breton--Canso,Derrick Clarence Kennedy,Derrick Clarence Kennedy,Conservative Party of Canada,10873
Nova Scotia,Cape Breton--Canso,Cape Breton--Canso,Marney Jeanne Simmons,Marney Jeanne Simmons,New Democratic Party,6984
Nova Scotia,Central Nova,Nova-Centre,Matthew Chisholm,Matthew Chisholm,Green Party of Canada,1406
Nova Scotia,Central Nova,Nova-Centre,John R. Hamilton,John R. Hamilton,Liberal Party of Canada,5614
Nova Scotia,Central Nova,Nova-Centre,Peter G. MacKay,Peter G. MacKay,Conservative Party of Canada,21593
Nova Scotia,Central Nova,Nova-Centre,David K. Parker,David K. Parker,New Democratic Party,9412
Nova Scotia,Dartmouth--Cole Harbour,Dartmouth--Cole Harbour,Robert Chisholm,Robert Chisholm,New Democratic Party,15678
Nova Scotia,Dartmouth--Cole Harbour,Dartmouth--Cole Harbour,Mike Savage,Mike Savage,Liberal Party of Canada,15181
Nova Scotia,Dartmouth--Cole Harbour,Dartmouth--Cole Harbour,Paul Shreenan,Paul Shreenan,Green Party of Canada,1662
Nova Scotia,Dartmouth--Cole Harbour,Dartmouth--Cole Harbour,Wanda Webber,Wanda Webber,Conservative Party of Canada,10702
Nova Scotia,Halifax,Halifax,Michael Dewar,Michael Dewar,Green Party of Canada,2020
Nova Scotia,Halifax,Halifax,Stan Kutcher,Stan Kutcher,Liberal Party of Canada,11793
Nova Scotia,Halifax,Halifax,Megan Leslie,Megan Leslie,New Democratic Party,23746
Nova Scotia,Halifax,Halifax,George Nikolaou,George Nikolaou,Conservative Party of Canada,8276
Nova Scotia,Halifax,Halifax,Tony Seed,Tony Seed,Marxist-Leninist Party of Canada,152
Nova Scotia,Halifax West,Halifax-Ouest,Gregor Ash,Gregor Ash,New Democratic Party,13239
Nova Scotia,Halifax West,Halifax-Ouest,Bruce Robert Pretty,Bruce Robert Pretty,Conservative Party of Canada,13782
Nova Scotia,Halifax West,Halifax-Ouest,Geoff Regan,Geoff Regan,Liberal Party of Canada,16230
Nova Scotia,Halifax West,Halifax-Ouest,Thomas Trappenberg,Thomas Trappenberg,Green Party of Canada,1931
Nova Scotia,Kings--Hants,Kings--Hants,Scott Brison,Scott Brison,Liberal Party of Canada,15887
Nova Scotia,Kings--Hants,Kings--Hants,David Morse,David Morse,Conservative Party of Canada,14714
Nova Scotia,Kings--Hants,Kings--Hants,Sheila Richardson,Sheila Richardson,Green Party of Canada,1520
Nova Scotia,Kings--Hants,Kings--Hants,Mark Rogers,Mark Rogers,New Democratic Party,8043
Nova Scotia,Cumberland--Colchester--Musquodoboit Valley,Cumberland--Colchester--Musquodoboit Valley,Scott Armstrong,Scott Armstrong,Conservative Party of Canada,21041
Nova Scotia,Cumberland--Colchester--Musquodoboit Valley,Cumberland--Colchester--Musquodoboit Valley,Jason Blanch,Jason Blanch,Green Party of Canada,2109
Nova Scotia,Cumberland--Colchester--Musquodoboit Valley,Cumberland--Colchester--Musquodoboit Valley,Jim Burrows,Jim Burrows,Liberal Party of Canada,7264
Nova Scotia,Cumberland--Colchester--Musquodoboit Valley,Cumberland--Colchester--Musquodoboit Valley,Jim Hnatiuk,Jim Hnatiuk,Christian Heritage Party of Canada,375
Nova Scotia,Cumberland--Colchester--Musquodoboit Valley,Cumberland--Colchester--Musquodoboit Valley,Wendy Robinson,Wendy Robinson,New Democratic Party,9322
Nova Scotia,Sackville--Eastern Shore,Sackville--Eastern Shore,Scott Hemming,Scott Hemming,Liberal Party of Canada,4673
Nova Scotia,Sackville--Eastern Shore,Sackville--Eastern Shore,Adam Mimnagh,Adam Mimnagh,Conservative Party of Canada,12662
Nova Scotia,Sackville--Eastern Shore,Sackville--Eastern Shore,John Percy,John Percy,Green Party of Canada,1762
Nova Scotia,Sackville--Eastern Shore,Sackville--Eastern Shore,Peter Stoffer,Peter Stoffer,New Democratic Party,22483
Nova Scotia,South Shore--St. Margaret's,South Shore--St. Margaret's,Gordon Earle,Gordon Earle,New Democratic Party,15033
Nova Scotia,South Shore--St. Margaret's,South Shore--St. Margaret's,Gerald Keddy,Gerald Keddy,Conservative Party of Canada,17948
Nova Scotia,South Shore--St. Margaret's,South Shore--St. Margaret's,Kris MacLellan,Kris MacLellan,Green Party of Canada,1579
Nova Scotia,South Shore--St. Margaret's,South Shore--St. Margaret's,Derek Wells,Derek Wells,Liberal Party of Canada,7037
Nova Scotia,Sydney--Victoria,Sydney--Victoria,Cecil Clarke,Cecil Clarke,Conservative Party of Canada,14023
Nova Scotia,Sydney--Victoria,Sydney--Victoria,Mark Eyking,Mark Eyking,Liberal Party of Canada,14788
Nova Scotia,Sydney--Victoria,Sydney--Victoria,Kathy MacLeod,Kathy MacLeod,New Democratic Party,7049
Nova Scotia,Sydney--Victoria,Sydney--Victoria,Chris Milburn,Chris Milburn,Green Party of Canada,1191
Nova Scotia,West Nova,Nova-Ouest,George Barron,George Barron,New Democratic Party,5631
Nova Scotia,West Nova,Nova-Ouest,Ross Johnson,Ross Johnson,Green Party of Canada,1487
Nova Scotia,West Nova,Nova-Ouest,Greg Kerr,Greg Kerr,Conservative Party of Canada,20204
Nova Scotia,West Nova,Nova-Ouest,Robert Thibault,Robert Thibault,Liberal Party of Canada,15632
New Brunswick,Acadie--Bathurst,Acadie--Bathurst,Jean Marie Gionet,Jean Marie Gionet,Liberal Party of Canada,6491
New Brunswick,Acadie--Bathurst,Acadie--Bathurst,Yvon Godin,Yvon Godin,New Democratic Party,32067
New Brunswick,Acadie--Bathurst,Acadie--Bathurst,Louis Robichaud,Louis Robichaud,Conservative Party of Canada,7456
New Brunswick,Beauséjour,Beauséjour,Natalie Arsenault,Natalie Arsenault,Green Party of Canada,1913
New Brunswick,Beauséjour,Beauséjour,Evelyne Chapman,Evelyne Chapman,Conservative Party of Canada,14811
New Brunswick,Beauséjour,Beauséjour,Dominic LeBlanc,Dominic LeBlanc,Liberal Party of Canada,17399
New Brunswick,Beauséjour,Beauséjour,Susan Levi-Peters,Susan Levi-Peters,New Democratic Party,10397
New Brunswick,Fredericton,Fredericton,Keith Ashfield,Keith Ashfield,Conservative Party of Canada,21573
New Brunswick,Fredericton,Fredericton,Louise Anna-Marie Comeau,Louise Anna-Marie Comeau,Green Party of Canada,1790
New Brunswick,Fredericton,Fredericton,Randy McKeen,Randy McKeen,Liberal Party of Canada,10336
New Brunswick,Fredericton,Fredericton,Adam Scott Ness,Adam Scott Ness,Independent,266
New Brunswick,Fredericton,Fredericton,Jesse Travis,Jesse Travis,New Democratic Party,10626
New Brunswick,Fundy Royal,Fundy Royal,Stephanie Coburn,Stephanie Coburn,Green Party of Canada,1757
New Brunswick,Fundy Royal,Fundy Royal,Rob Moore,Rob Moore,Conservative Party of Canada,21206
New Brunswick,Fundy Royal,Fundy Royal,Darryl Pitre,Darryl Pitre,New Democratic Party,9845
New Brunswick,Fundy Royal,Fundy Royal,Linda Wilhelm,Linda Wilhelm,Liberal Party of Canada,3668
New Brunswick,Madawaska--Restigouche,Madawaska--Restigouche,Louis Bérubé,Louis Bérubé,Independent,1290
New Brunswick,Madawaska--Restigouche,Madawaska--Restigouche,Jean-Claude JC D'Amours,Jean-Claude JC D'Amours,Liberal Party of Canada,12309
New Brunswick,Madawaska--Restigouche,Madawaska--Restigouche,Widler Jules,Widler Jules,New Democratic Party,6562
New Brunswick,Madawaska--Restigouche,Madawaska--Restigouche,Lynn Morrison,Lynn Morrison,Green Party of Canada,612
New Brunswick,Madawaska--Restigouche,Madawaska--Restigouche,Bernard Valcourt,Bernard Valcourt,Conservative Party of Canada,14224
New Brunswick,Miramichi,Miramichi,Patrick Colford,Patrick Colford,New Democratic Party,7097
New Brunswick,Miramichi,Miramichi,Ronald Mazerolle,Ronald Mazerolle,Green Party of Canada,735
New Brunswick,Miramichi,Miramichi,Tilly O'Neill Gordon,Tilly O'Neill Gordon,Conservative Party of Canada,16112
New Brunswick,Miramichi,Miramichi,Keith Vickers,Keith Vickers,Liberal Party of Canada,6800
New Brunswick,Moncton--Riverview--Dieppe,Moncton--Riverview--Dieppe,Shawna Gagné,Shawna Gagné,New Democratic Party,14053
New Brunswick,Moncton--Riverview--Dieppe,Moncton--Riverview--Dieppe,Robert Goguen,Robert Goguen,Conservative Party of Canada,17408
New Brunswick,Moncton--Riverview--Dieppe,Moncton--Riverview--Dieppe,Brian Murphy,Brian Murphy,Liberal Party of Canada,15247
New Brunswick,Moncton--Riverview--Dieppe,Moncton--Riverview--Dieppe,Steven Steeves,Steven Steeves,Green Party of Canada,2016
New Brunswick,New Brunswick Southwest,Nouveau-Brunswick-Sud-Ouest,Jason Farris,Jason Farris,Christian Heritage Party of Canada,450
New Brunswick,New Brunswick Southwest,Nouveau-Brunswick-Sud-Ouest,Andrew Graham,Andrew Graham,New Democratic Party,7413
New Brunswick,New Brunswick Southwest,Nouveau-Brunswick-Sud-Ouest,Janice Harvey,Janice Harvey,Green Party of Canada,1646
New Brunswick,New Brunswick Southwest,Nouveau-Brunswick-Sud-Ouest,John Williamson,John Williamson,Conservative Party of Canada,18066
New Brunswick,New Brunswick Southwest,Nouveau-Brunswick-Sud-Ouest,Kelly Wilson,Kelly Wilson,Liberal Party of Canada,4320
New Brunswick,Saint John,Saint John,Stephen Chase,Stephen Chase,Liberal Party of Canada,5964
New Brunswick,Saint John,Saint John,Rob Moir,Rob Moir,New Democratic Party,11382
New Brunswick,Saint John,Saint John,Sharon Murphy-Flatt,Sharon Murphy-Flatt,Green Party of Canada,1017
New Brunswick,Saint John,Saint John,Arthur Jr. Watson,Arthur Jr. Watson,Independent,294
New Brunswick,Saint John,Saint John,Rodney Weston,Rodney Weston,Conservative Party of Canada,18456
New Brunswick,Tobique--Mactaquac,Tobique--Mactaquac,Mike Allen,Mike Allen,Conservative Party of Canada,21108
New Brunswick,Tobique--Mactaquac,Tobique--Mactaquac,Chuck Chiasson,Chuck Chiasson,Liberal Party of Canada,5337
New Brunswick,Tobique--Mactaquac,Tobique--Mactaquac,Pierre Cyr,Pierre Cyr,New Democratic Party,6388
New Brunswick,Tobique--Mactaquac,Tobique--Mactaquac,Rish McGlynn,Rish McGlynn,Green Party of Canada,831
Quebec,Abitibi--Témiscamingue,Abitibi--Témiscamingue,Suzie Grenon,Suzie Grenon,Liberal Party of Canada,2859
Quebec,Abitibi--Témiscamingue,Abitibi--Témiscamingue,Steven Hébert,Steven Hébert,Conservative Party of Canada,4777
Quebec,Abitibi--Témiscamingue,Abitibi--Témiscamingue,Marc Lemay,Marc Lemay,Bloc Québécois,15258
Quebec,Abitibi--Témiscamingue,Abitibi--Témiscamingue,Christine Moore,Christine Moore,New Democratic Party,24763
Quebec,Abitibi--Témiscamingue,Abitibi--Témiscamingue,Patrick Rochon,Patrick Rochon,Green Party of Canada,694
Quebec,Ahuntsic,Ahuntsic,Jean-Olivier Berthiaume,Jean-Olivier Berthiaume,Rhinoceros Party,299
Quebec,Ahuntsic,Ahuntsic,Noushig Eloyan,Noushig Eloyan,Liberal Party of Canada,13087
Quebec,Ahuntsic,Ahuntsic,Constantin Kiryakidis,Constantin Kiryakidis,Conservative Party of Canada,3770
Quebec,Ahuntsic,Ahuntsic,Ted Kouretas,Ted Kouretas,Green Party of Canada,620
Quebec,Ahuntsic,Ahuntsic,Maria Mourani,Maria Mourani,Bloc Québécois,14908
Quebec,Ahuntsic,Ahuntsic,Chantal Reeves,Chantal Reeves,New Democratic Party,14200
Quebec,Alfred-Pellan,Alfred-Pellan,Robert Carrier,Robert Carrier,Bloc Québécois,12504
Quebec,Alfred-Pellan,Alfred-Pellan,Rosane Doré Lefebvre,Rosane Doré Lefebvre,New Democratic Party,23098
Quebec,Alfred-Pellan,Alfred-Pellan,Angelo G. Iacono,Angelo G. Iacono,Liberal Party of Canada,12070
Quebec,Alfred-Pellan,Alfred-Pellan,Pierre Lefebvre,Pierre Lefebvre,Conservative Party of Canada,6157
Quebec,Alfred-Pellan,Alfred-Pellan,Régent Millette,Régent Millette,Independent,245
Quebec,Alfred-Pellan,Alfred-Pellan,Dylan Perceval-Maxwell,Dylan Perceval-Maxwell,Green Party of Canada,798
Quebec,Argenteuil--Papineau--Mirabel,Argenteuil--Papineau--Mirabel,Christian-Simon Ferlatte,Christian-Simon Ferlatte,Marxist-Leninist Party of Canada,117
Quebec,Argenteuil--Papineau--Mirabel,Argenteuil--Papineau--Mirabel,Daniel Fox,Daniel Fox,Liberal Party of Canada,7135
Quebec,Argenteuil--Papineau--Mirabel,Argenteuil--Papineau--Mirabel,Mylène Freeman,Mylène Freeman,New Democratic Party,25802
Quebec,Argenteuil--Papineau--Mirabel,Argenteuil--Papineau--Mirabel,Michel Daniel Guibord,Michel Daniel Guibord,Independent,342
Quebec,Argenteuil--Papineau--Mirabel,Argenteuil--Papineau--Mirabel,Mario Laframboise,Mario Laframboise,Bloc Québécois,16880
Quebec,Argenteuil--Papineau--Mirabel,Argenteuil--Papineau--Mirabel,Stephen Matthews,Stephen Matthews,Green Party of Canada,1506
Quebec,Argenteuil--Papineau--Mirabel,Argenteuil--Papineau--Mirabel,Yvan Patry,Yvan Patry,Conservative Party of Canada,6497
Quebec,Beauce,Beauce,Serge Bergeron,Serge Bergeron,New Democratic Party,15831
Quebec,Beauce,Beauce,Maxime Bernier,Maxime Bernier,Conservative Party of Canada,26799
Quebec,Beauce,Beauce,Etienne Doyon Lessard,Etienne Doyon Lessard,Green Party of Canada,852
Quebec,Beauce,Beauce,Claude Morin,Claude Morin,Liberal Party of Canada,5833
Quebec,Beauce,Beauce,Sylvio Morin,Sylvio Morin,Bloc Québécois,3535
Quebec,Beauharnois--Salaberry,Beauharnois--Salaberry,David Couturier,David Couturier,Conservative Party of Canada,7049
Quebec,Beauharnois--Salaberry,Beauharnois--Salaberry,Claude DeBellefeuille,Claude DeBellefeuille,Bloc Québécois,18182
Quebec,Beauharnois--Salaberry,Beauharnois--Salaberry,François Deslandres,François Deslandres,Liberal Party of Canada,4559
Quebec,Beauharnois--Salaberry,Beauharnois--Salaberry,Rémi Pelletier,Rémi Pelletier,Green Party of Canada,1003
Quebec,Beauharnois--Salaberry,Beauharnois--Salaberry,Anne Minh-Thu Quach,Anne Minh-Thu Quach,New Democratic Party,23998
Quebec,Beauport--Limoilou,Beauport--Limoilou,Sylvie Boucher,Sylvie Boucher,Conservative Party of Canada,13845
Quebec,Beauport--Limoilou,Beauport--Limoilou,Lorraine Chartier,Lorraine Chartier,Liberal Party of Canada,3162
Quebec,Beauport--Limoilou,Beauport--Limoilou,Raymond Côté,Raymond Côté,New Democratic Party,24306
Quebec,Beauport--Limoilou,Beauport--Limoilou,Louise Courville,Louise Courville,Green Party of Canada,950
Quebec,Beauport--Limoilou,Beauport--Limoilou,Anne-Marie Genest,Anne-Marie Genest,Christian Heritage Party of Canada,124
Quebec,Beauport--Limoilou,Beauport--Limoilou,Michel Létourneau,Michel Létourneau,Bloc Québécois,10250
Quebec,Beauport--Limoilou,Beauport--Limoilou,Claude Moreau,Claude Moreau,Marxist-Leninist Party of Canada,122
Quebec,Berthier--Maskinongé,Berthier--Maskinongé,Guy André,Guy André,Bloc Québécois,16668
Quebec,Berthier--Maskinongé,Berthier--Maskinongé,Ruth Ellen Brosseau,Ruth Ellen Brosseau,New Democratic Party,22403
Quebec,Berthier--Maskinongé,Berthier--Maskinongé,Francine Gaudet,Francine Gaudet,Liberal Party of Canada,8060
Quebec,Berthier--Maskinongé,Berthier--Maskinongé,Marie-Claude Godue,Marie-Claude Godue,Conservative Party of Canada,7904
Quebec,Berthier--Maskinongé,Berthier--Maskinongé,Martin Jubinville,Martin Jubinville,Rhinoceros Party,373
Quebec,Berthier--Maskinongé,Berthier--Maskinongé,Léonie Matteau,Léonie Matteau,Green Party of Canada,1196
Quebec,Bourassa,Bourassa,David Azoulay,David Azoulay,Conservative Party of Canada,3354
Quebec,Bourassa,Bourassa,Tiziana Centazzo,Tiziana Centazzo,Green Party of Canada,613
Quebec,Bourassa,Bourassa,Denis Coderre,Denis Coderre,Liberal Party of Canada,15550
Quebec,Bourassa,Bourassa,Julie Demers,Julie Demers,New Democratic Party,12270
Quebec,Bourassa,Bourassa,Daniel Mailhot,Daniel Mailhot,Bloc Québécois,6105
Quebec,Bourassa,Bourassa,Geneviève Royer,Geneviève Royer,Marxist-Leninist Party of Canada,121
Quebec,Brome--Missisquoi,Brome--Missisquoi,Christelle Bogosta,Christelle Bogosta,Bloc Québécois,11173
Quebec,Brome--Missisquoi,Brome--Missisquoi,Pierre Jacob,Pierre Jacob,New Democratic Party,22407
Quebec,Brome--Missisquoi,Brome--Missisquoi,Benoit Lambert,Benoit Lambert,Green Party of Canada,1120
Quebec,Brome--Missisquoi,Brome--Missisquoi,Nolan LeBlanc-Bauerle,Nolan LeBlanc-Bauerle,Conservative Party of Canada,6256
Quebec,Brome--Missisquoi,Brome--Missisquoi,Denis Paradis,Denis Paradis,Liberal Party of Canada,11589
Quebec,Brossard--La Prairie,Brossard--La Prairie,Maurice Brossard,Maurice Brossard,Conservative Party of Canada,7806
Quebec,Brossard--La Prairie,Brossard--La Prairie,Normand Chouinard,Normand Chouinard,Marxist-Leninist Party of Canada,110
Quebec,Brossard--La Prairie,Brossard--La Prairie,Marcel Lussier,Marcel Lussier,Bloc Québécois,10890
Quebec,Brossard--La Prairie,Brossard--La Prairie,Hoang Mai,Hoang Mai,New Democratic Party,25512
Quebec,Brossard--La Prairie,Brossard--La Prairie,Alexandra Mendès,Alexandra Mendès,Liberal Party of Canada,16976
Quebec,Brossard--La Prairie,Brossard--La Prairie,Kevin Murphy,Kevin Murphy,Green Party of Canada,900
Quebec,Chambly--Borduas,Chambly--Borduas,Bernard DeLorme,Bernard DeLorme,Liberal Party of Canada,6165
Quebec,Chambly--Borduas,Chambly--Borduas,Matthew Dubé,Matthew Dubé,New Democratic Party,29591
Quebec,Chambly--Borduas,Chambly--Borduas,Nathalie Ferland Drolet,Nathalie Ferland Drolet,Conservative Party of Canada,5425
Quebec,Chambly--Borduas,Chambly--Borduas,Nicholas Lescarbeau,Nicholas Lescarbeau,Green Party of Canada,1072
Quebec,Chambly--Borduas,Chambly--Borduas,Yves Lessard,Yves Lessard,Bloc Québécois,19147
Quebec,Chambly--Borduas,Chambly--Borduas,Jean-François Mercier,Jean-François Mercier,Independent,7843
Quebec,Charlesbourg--Haute-Saint-Charles,Charlesbourg--Haute-Saint-Charles,Simon Cormier,Simon Cormier,Christian Heritage Party of Canada,189
Quebec,Charlesbourg--Haute-Saint-Charles,Charlesbourg--Haute-Saint-Charles,Anne-Marie Day,Anne-Marie Day,New Democratic Party,24131
Quebec,Charlesbourg--Haute-Saint-Charles,Charlesbourg--Haute-Saint-Charles,Martine Gaudreault,Martine Gaudreault,Liberal Party of Canada,3505
Quebec,Charlesbourg--Haute-Saint-Charles,Charlesbourg--Haute-Saint-Charles,Félix Grenier,Félix Grenier,Bloc Québécois,8732
Quebec,Charlesbourg--Haute-Saint-Charles,Charlesbourg--Haute-Saint-Charles,Daniel Petit,Daniel Petit,Conservative Party of Canada,16220
Quebec,Charlesbourg--Haute-Saint-Charles,Charlesbourg--Haute-Saint-Charles,Simon Verret,Simon Verret,Green Party of Canada,832
Quebec,Montmorency--Charlevoix--Haute-Côte-Nord,Montmorency--Charlevoix--Haute-Côte-Nord,François Bédard,François Bédard,Green Party of Canada,814
Quebec,Montmorency--Charlevoix--Haute-Côte-Nord,Montmorency--Charlevoix--Haute-Côte-Nord,Michel-Eric Castonguay,Michel-Eric Castonguay,Conservative Party of Canada,9660
Quebec,Montmorency--Charlevoix--Haute-Côte-Nord,Montmorency--Charlevoix--Haute-Côte-Nord,Robert Gauthier,Robert Gauthier,Liberal Party of Canada,2628
Quebec,Montmorency--Charlevoix--Haute-Côte-Nord,Montmorency--Charlevoix--Haute-Côte-Nord,Michel Guimond,Michel Guimond,Bloc Québécois,16425
Quebec,Montmorency--Charlevoix--Haute-Côte-Nord,Montmorency--Charlevoix--Haute-Côte-Nord,Jonathan Tremblay,Jonathan Tremblay,New Democratic Party,17601
Quebec,Châteauguay--Saint-Constant,Châteauguay--Saint-Constant,Sylvain Chicoine,Sylvain Chicoine,New Democratic Party,29156
Quebec,Châteauguay--Saint-Constant,Châteauguay--Saint-Constant,Carole Freeman,Carole Freeman,Bloc Québécois,14957
Quebec,Châteauguay--Saint-Constant,Châteauguay--Saint-Constant,Clara Kwan,Clara Kwan,Green Party of Canada,923
Quebec,Châteauguay--Saint-Constant,Châteauguay--Saint-Constant,Linda Schwey,Linda Schwey,Liberal Party of Canada,5069
Quebec,Châteauguay--Saint-Constant,Châteauguay--Saint-Constant,Linda Sullivan,Linda Sullivan,Marxist-Leninist Party of Canada,162
Quebec,Châteauguay--Saint-Constant,Châteauguay--Saint-Constant,André Turcôt,André Turcôt,Conservative Party of Canada,5756
Quebec,Chicoutimi--Le Fjord,Chicoutimi--Le Fjord,Charles-Olivier Bolduc-Tremblay,Charles-Olivier Bolduc-Tremblay,Green Party of Canada,780
Quebec,Chicoutimi--Le Fjord,Chicoutimi--Le Fjord,Robert Bouchard,Robert Bouchard,Bloc Québécois,14675
Quebec,Chicoutimi--Le Fjord,Chicoutimi--Le Fjord,Marielle Couture,Marielle Couture,Rhinoceros Party,340
Quebec,Chicoutimi--Le Fjord,Chicoutimi--Le Fjord,Dany Morin,Dany Morin,New Democratic Party,19430
Quebec,Chicoutimi--Le Fjord,Chicoutimi--Le Fjord,Carol Néron,Carol Néron,Conservative Party of Canada,12881
Quebec,Chicoutimi--Le Fjord,Chicoutimi--Le Fjord,Marc Pettersen,Marc Pettersen,Liberal Party of Canada,2852
Quebec,Compton--Stanstead,Compton--Stanstead,France Bonsant,France Bonsant,Bloc Québécois,13179
Quebec,Compton--Stanstead,Compton--Stanstead,Gary Caldwell,Gary Caldwell,Green Party of Canada,1241
