British Columbia
40
British Columbia,Chilliwack,Chilliwack,Chad Elton Eros,Chad Elton Eros,British Columbia Conservative Party,2515
British Columbia,,,Michael Raymond Halliday,Michael Raymond Halliday,British Columbia Excalibur Party,181
British Columbia,,,Patti MacAhonic,Patti MacAhonic,New Democratic Party of British Columbia,6551
British Columbia,,,John Martin,John Martin,British Columbia Liberal Party,9989
British Columbia,,,Kim Reimer,Kim Reimer,Green Party of British Columbia,1766
British Columbia,Chilliwack-Hope,Chilliwack-Hope,Michael Henshall,Michael Henshall,British Columbia Conservative Party,2202
British Columbia,,,Ryan Ashley McKinnon,Ryan Ashley McKinnon,Independent,833
British Columbia,,,Gwen O’Mahony,Gwen O’Mahony,New Democratic Party of British Columbia,7364
British Columbia,,,Laurie Throness,Laurie Throness,British Columbia Liberal Party,10053
British Columbia,Columbia River-Revelstoke,Columbia River-Revelstoke,Doug Clovechok,Doug Clovechok,British Columbia Liberal Party,4847
British Columbia,,,Norm Macdonald,Norm Macdonald,New Democratic Party of British Columbia,6463
British Columbia,,,Earl Olsen,Earl Olsen,British Columbia Conservative Party,1162
British Columbia,,,Laurel Ralston,Laurel Ralston,Green Party of British Columbia,921
British Columbia,Comox Valley,Comox Valley,Chris Aikman,Chris Aikman,Green Party of British Columbia,3718
British Columbia,,,Kassandra Dycke,Kassandra Dycke,New Democratic Party of British Columbia,12480
British Columbia,,,Diane Hoffmann,Diane Hoffmann,British Columbia Conservative Party,1740
British Columbia,,,Don McRae,Don McRae,British Columbia Liberal Party,14248
British Columbia,Coquitlam-Burke Mountain,Coquitlam-Burke Mountain,Paul Geddes,Paul Geddes,British Columbia Libertarian Party,277
British Columbia,,,Douglas Horne,Douglas Horne,British Columbia Liberal Party,9766
British Columbia,,,Shane Kennedy,Shane Kennedy,British Columbia Conservative Party,1071
British Columbia,,,Ron Peters,Ron Peters,Green Party of British Columbia,1144
British Columbia,,,Chris Wilson,Chris Wilson,New Democratic Party of British Columbia,7315
British Columbia,Coquitlam-Maillardville,Coquitlam-Maillardville,Steve Kim,Steve Kim,British Columbia Liberal Party,9889
British Columbia,,,Selina Mae Robinson,Selina Mae Robinson,New Democratic Party of British Columbia,9930
British Columbia,,,Edward Andreas Stanbrough,Edward Andreas Stanbrough,Green Party of British Columbia,1891
British Columbia,Cowichan Valley,Cowichan Valley,Heather Alanna Campbell,Heather Alanna Campbell,Independent,326
British Columbia,,,Kerry Davis,Kerry Davis,Green Party of British Columbia,5102
British Columbia,,,Steve Housser,Steve Housser,British Columbia Liberal Party,9299
British Columbia,,,Bill Routley,Bill Routley,New Democratic Party of British Columbia,10696
British Columbia,,,Damir Wallener,Damir Wallener,British Columbia Conservative Party,1223
British Columbia,Delta North,Delta North,Sylvia Bishop,Sylvia Bishop,New Democratic Party of British Columbia,9410
British Columbia,,,George Gidora,George Gidora,Communist Party of British Columbia,58
British Columbia,,,Scott Hamilton,Scott Hamilton,British Columbia Liberal Party,9613
British Columbia,,,Bill Marshall,Bill Marshall,Green Party of British Columbia,1312
British Columbia,,,Tinku Parmar,Tinku Parmar,British Columbia Conservative Party,983
British Columbia,,,John Shrek Shavluk,John Shrek Shavluk,Independent,210
British Columbia,Delta South,Delta South,Vicki Huntington,Vicki Huntington,Independent,11376
British Columbia,,,Bruce McDonald,Bruce McDonald,British Columbia Liberal Party,8721
British Columbia,,,Nic Slater,Nic Slater,New Democratic Party of British Columbia,3700
British Columbia,Esquimalt-Royal Roads,Esquimalt-Royal Roads,Maurine Karagianis,Maurine Karagianis,New Democratic Party of British Columbia,10963
British Columbia,,,Susan Christina Low,Susan Christina Low,Green Party of British Columbia,4928
British Columbia,,,Chris Ricketts,Chris Ricketts,British Columbia Liberal Party,6511
British Columbia,,,Joshua Steffler,Joshua Steffler,Independent,343
British Columbia,Fort Langley-Aldergrove,Fort Langley-Aldergrove,Rich Coleman,Rich Coleman,British Columbia Liberal Party,15989
British Columbia,,,Lisa David,Lisa David,Green Party of British Columbia,2229
British Columbia,,,Shane Dyson,Shane Dyson,New Democratic Party of British Columbia,7511
British Columbia,,,Rick Manuel,Rick Manuel,British Columbia Conservative Party,2615
British Columbia,,,Kevin Mitchell,Kevin Mitchell,Independent,672
British Columbia,Fraser-Nicola,Fraser-Nicola,Michael Beauclair,Michael Beauclair,British Columbia Conservative Party,895
British Columbia,,,John Kidder,John Kidder,Green Party of British Columbia,1314
British Columbia,,,Harry Lali,Harry Lali,New Democratic Party of British Columbia,5388
British Columbia,,,Jackie Tegart,Jackie Tegart,British Columbia Liberal Party,6002
British Columbia,Juan de Fuca,Juan de Fuca,John Horgan,John Horgan,New Democratic Party of British Columbia,12338
British Columbia,,,Kerrie Reay,Kerrie Reay,British Columbia Liberal Party,7120
British Columbia,,,Carlos Serra,Carlos Serra,Green Party of British Columbia,3682
British Columbia,Kamloops-North Thompson,Kamloops-North Thompson,John Ford,John Ford,No Affiliation,436
British Columbia,,,Kathy Kendall,Kathy Kendall,New Democratic Party of British Columbia,9139
British Columbia,,,Ed Klop,Ed Klop,British Columbia Conservative Party,1644
British Columbia,,,Terry Lake,Terry Lake,British Columbia Liberal Party,12183
British Columbia,Kamloops-South Thompson,Kamloops-South Thompson,Brian Arthur Alexander,Brian Arthur Alexander,Independent,425
British Columbia,,,Tom Friedman,Tom Friedman,New Democratic Party of British Columbia,9204
British Columbia,,,Peter Sharp,Peter Sharp,British Columbia Conservative Party,1603
British Columbia,,,Todd Graham Stone,Todd Graham Stone,British Columbia Liberal Party,14956
British Columbia,Kelowna-Lake Country,Kelowna-Lake Country,Gary Adams,Gary Adams,Green Party of British Columbia,1591
British Columbia,,,Graeme James,Graeme James,British Columbia Conservative Party,2351
British Columbia,,,Norm Letnick,Norm Letnick,British Columbia Liberal Party,12149
British Columbia,,,Mike Nuyens,Mike Nuyens,New Democratic Party of British Columbia,5306
British Columbia,Kelowna-Mission,Kelowna-Mission,Tish Lakes,Tish Lakes,New Democratic Party of British Columbia,6221
British Columbia,,,Mike McLoughlin,Mike McLoughlin,British Columbia Conservative Party,3051
British Columbia,,,Steve Thomson,Steve Thomson,British Columbia Liberal Party,13687
British Columbia,,,Dayleen Van Ryswyk,Dayleen Van Ryswyk,No Affiliation,1113
British Columbia,Kootenay East,Kootenay East,Bill Bennett,Bill Bennett,British Columbia Liberal Party,10252
British Columbia,,,Norma Blissett,Norma Blissett,New Democratic Party of British Columbia,6023
British Columbia,Kootenay West,Kootenay West,Glen Curtis Byle,Glen Curtis Byle,Independent,431
British Columbia,,,Katrine Conroy,Katrine Conroy,New Democratic Party of British Columbia,11349
British Columbia,,,Joseph Peter Hughes,Joseph Peter Hughes,Independent,2391
British Columbia,,,Jim Postnikoff,Jim Postnikoff,British Columbia Liberal Party,3841
British Columbia,Langley,Langley,John Cummins,John Cummins,British Columbia Conservative Party,3242
British Columbia,,,Wally Martin,Wally Martin,Green Party of British Columbia,2608
British Columbia,,,Andrew Mercier,Andrew Mercier,New Democratic Party of British Columbia,7403
British Columbia,,,Mary Polak,Mary Polak,British Columbia Liberal Party,14039
British Columbia,Maple Ridge-Mission,Maple Ridge-Mission,Mike Bocking,Mike Bocking,New Democratic Party of British Columbia,8820
British Columbia,,,Marc H. J. Dalton,Marc H. J. Dalton,British Columbia Liberal Party,10327
British Columbia,,,Alex Pope,Alex Pope,Green Party of British Columbia,1818
British Columbia,,,Chad Thompson,Chad Thompson,British Columbia Conservative Party,1190
British Columbia,Maple Ridge-Pitt Meadows,Maple Ridge-Pitt Meadows,Doug Bing,Doug Bing,British Columbia Liberal Party,10824
British Columbia,,,Michael Lawrence Patterson,Michael Lawrence Patterson,Green Party of British Columbia,2178
British Columbia,,,Manuel “Mike” Pratas,Manuel “Mike” Pratas,No Affiliation,589
British Columbia,,,Elizabeth Joan Rosenau,Elizabeth Joan Rosenau,New Democratic Party of British Columbia,10204
British Columbia,Nanaimo,Nanaimo,Walter Douglas Anderson,Walter Douglas Anderson,British Columbia Liberal Party,8568
British Columbia,,,Brunie Brunie,Brunie Brunie,Independent,253
British Columbia,,,Bryce Nelson Crigger,Bryce Nelson Crigger,British Columbia Conservative Party,1221
British Columbia,,,Ian Elliott Gartshore,Ian Elliott Gartshore,Green Party of British Columbia,2532
British Columbia,,,Leonard Eugene Krog,Leonard Eugene Krog,New Democratic Party of British Columbia,10821
British Columbia,Nanaimo-North Cowichan,Nanaimo-North Cowichan,Amanda Lee Jacobson,Amanda Lee Jacobson,British Columbia Liberal Party,7685
British Columbia,,,Mayo McDonough,Mayo McDonough,Green Party of British Columbia,3430
British Columbia,,,Murray McNab,Murray McNab,Independent,647
British Columbia,,,P  Anna Paddon,P  Anna Paddon,Independent,71
British Columbia,,,Doug Routley,Doug Routley,New Democratic Party of British Columbia,11542
British Columbia,,,John James Donald Sherry,John James Donald Sherry,British Columbia Conservative Party,1603
British Columbia,Nechako Lakes,Nechako Lakes,Beverly Bird,Beverly Bird,Advocational Party of British Columbia,74
British Columbia,,,Dan Brooks,Dan Brooks,British Columbia Conservative Party,1253
British Columbia,,,Colin Hamm,Colin Hamm,Green Party of British Columbia,510
British Columbia,,,John Rustad,John Rustad,British Columbia Liberal Party,5324
British Columbia,,,Sussanne Skidmore-Hewlett,Sussanne Skidmore-Hewlett,New Democratic Party of British Columbia,2737
British Columbia,Nelson-Creston,Nelson-Creston,Sjeng Derkx,Sjeng Derkx,Green Party of British Columbia,3387
British Columbia,,,Greg Garbula,Greg Garbula,British Columbia Liberal Party,4577
British Columbia,,,Michelle Mungall,Michelle Mungall,New Democratic Party of British Columbia,8200
British Columbia,New Westminster,New Westminster,Hector Bremner,Hector Bremner,British Columbia Liberal Party,8997
British Columbia,,,James Crosty,James Crosty,Independent,1038
British Columbia,,,Lewis Clarke Dahlby,Lewis Clarke Dahlby,British Columbia Libertarian Party,190
British Columbia,,,Judy Darcy,Judy Darcy,New Democratic Party of British Columbia,13170
British Columbia,,,Paul Forseth,Paul Forseth,British Columbia Conservative Party,1318
British Columbia,,,Terry Douglas Teather,Terry Douglas Teather,Green Party of British Columbia,2252
British Columbia,North Coast,North Coast,Hondo Arendt,Hondo Arendt,Green Party of British Columbia,831
British Columbia,,,Judy Fraser,Judy Fraser,British Columbia Liberal Party,2692
British Columbia,,,Jennifer Rice,Jennifer Rice,New Democratic Party of British Columbia,4617
British Columbia,North Island,North Island,Bob Bray,Bob Bray,British Columbia Conservative Party,1675
British Columbia,,,Nick Facey,Nick Facey,British Columbia Liberal Party,9883
British Columbia,,,Claire Felicity Trevena,Claire Felicity Trevena,New Democratic Party of British Columbia,11885
British Columbia,North Vancouver-Lonsdale,North Vancouver-Lonsdale,Kimball Cariou,Kimball Cariou,Communist Party of British Columbia,71
British Columbia,,,Ryan Conroy,Ryan Conroy,Green Party of British Columbia,2257
British Columbia,,,Carra-Lynn Hodgson,Carra-Lynn Hodgson,British Columbia Party,77
British Columbia,,,Craig Keating,Craig Keating,New Democratic Party of British Columbia,9872
British Columbia,,,Allan John Molyneaux,Allan John Molyneaux,British Columbia Conservative Party,833
British Columbia,,,Laurence Watt,Laurence Watt,British Columbia Libertarian Party,156
British Columbia,,,Naomi Yamamoto,Naomi Yamamoto,British Columbia Liberal Party,11060
British Columbia,North Vancouver-Seymour,North Vancouver-Seymour,Jim Hanson,Jim Hanson,New Democratic Party of British Columbia,8524
British Columbia,,,Daniel Scott Smith,Daniel Scott Smith,Green Party of British Columbia,1897
British Columbia,,,Jane Thornthwaite,Jane Thornthwaite,British Columbia Liberal Party,13186
British Columbia,,,Jaime Alexandra Webbe,Jaime Alexandra Webbe,Independent,1081
British Columbia,,,Brian R. Wilson,Brian R. Wilson,British Columbia Conservative Party,1206
British Columbia,Oak Bay-Gordon Head,Oak Bay-Gordon Head,Ida Chong,Ida Chong,British Columbia Liberal Party,7767
British Columbia,,,Greg Kazakoff,Greg Kazakoff,British Columbia Conservative Party,492
British Columbia,,,Jessica Van der Veen,Jessica Van der Veen,New Democratic Party of British Columbia,7536
British Columbia,,,Andrew Weaver,Andrew Weaver,Green Party of British Columbia,10722
British Columbia,Parksville-Qualicum,Parksville-Qualicum,Barry Avis,Barry Avis,New Democratic Party of British Columbia,10732
British Columbia,,,David Bernard Coupland,David Bernard Coupland,British Columbia Conservative Party,3710
British Columbia,,,Michelle Stilwell,Michelle Stilwell,British Columbia Liberal Party,14518
British Columbia,Peace River North,Peace River North,Judy Ann Fox-McGuire,Judy Ann Fox-McGuire,New Democratic Party of British Columbia,1319
British Columbia,,,Arthur Austin Hadland,Arthur Austin Hadland,Independent,3287
British Columbia,,,Pat Pimm,Pat Pimm,British Columbia Liberal Party,7905
British Columbia,,,Wyeth Sigurdson,Wyeth Sigurdson,British Columbia Conservative Party,900
British Columbia,Peace River South,Peace River South,Mike Bernier,Mike Bernier,British Columbia Liberal Party,4373
British Columbia,,,Kurt Zane Peats,Kurt Zane Peats,British Columbia Conservative Party,2546
British Columbia,,,Tyrel Andrew Pohl,Tyrel Andrew Pohl,Independent,451
British Columbia,,,Darwin Wren,Darwin Wren,New Democratic Party of British Columbia,1988
British Columbia,Penticton,Penticton,Dan Ashton,Dan Ashton,British Columbia Liberal Party,11536
British Columbia,,,Richard James Cannings,Richard James Cannings,New Democratic Party of British Columbia,10154
British Columbia,,,Doug Maxwell,Doug Maxwell,BC First Party,1185
British Columbia,,,Sean Upshaw,Sean Upshaw,British Columbia Conservative Party,2288
British Columbia,Port Coquitlam,Port Coquitlam,Jogender Dahiya (JD),Jogender Dahiya (JD),British Columbia Libertarian Party,358
British Columbia,,,Mike Farnworth,Mike Farnworth,New Democratic Party of British Columbia,11755
British Columbia,,,Ryan Hague,Ryan Hague,British Columbia Conservative Party,1525
British Columbia,,,Barbara Lu,Barbara Lu,British Columbia Liberal Party,8120
British Columbia,,,Brent Williams,Brent Williams,Your Political Party of British Columbia,447
British Columbia,Port Moody-Coquitlam,Port Moody-Coquitlam,Billie Helps,Billie Helps,Green Party of British Columbia,1708
British Columbia,,,Jeff Monds,Jeff Monds,British Columbia Libertarian Party,237
British Columbia,,,Linda Reimer,Linda Reimer,British Columbia Liberal Party,9675
British Columbia,,,Joe Trasolini,Joe Trasolini,New Democratic Party of British Columbia,9238
British Columbia,Powell River-Sunshine Coast,Powell River-Sunshine Coast,Patrick Muncaster,Patrick Muncaster,British Columbia Liberal Party,7792
British Columbia,,,Nicholas Simons,Nicholas Simons,New Democratic Party of British Columbia,13120
British Columbia,,,Richard Carl Till,Richard Carl Till,Green Party of British Columbia,2856
British Columbia,Prince George-Mackenzie,Prince George-Mackenzie,Bobby Deepak,Bobby Deepak,New Democratic Party of British Columbia,6488
British Columbia,,,Karen McDowell,Karen McDowell,Green Party of British Columbia,1077
British Columbia,,,Mike Morris,Mike Morris,British Columbia Liberal Party,10524
British Columbia,,,Terry Rysz,Terry Rysz,British Columbia Conservative Party,845
British Columbia,Prince George-Valemount,Prince George-Valemount,Shirley Bond,Shirley Bond,British Columbia Liberal Party,11291
British Columbia,,,Nathan Giede,Nathan Giede,British Columbia Conservative Party,1105
British Columbia,,,Sherry Ogasawara,Sherry Ogasawara,New Democratic Party of British Columbia,7116
British Columbia,,,Donald A Roberts,Donald A Roberts,Christian Heritage Party of BC,314
British Columbia,Richmond Centre,Richmond Centre,Lawrence Chen,Lawrence Chen,British Columbia Conservative Party,961
British Columbia,,,Chanel Donovan,Chanel Donovan,Unparty The Consensus-Building Party,82
British Columbia,,,Frank Yunrong Huang,Frank Yunrong Huang,New Democratic Party of British Columbia,4436
British Columbia,,,Gary Law,Gary Law,Independent,1617
British Columbia,,,Richard Lee,Richard Lee,Independent,754
British Columbia,,,Teresa Wat,Teresa Wat,British Columbia Liberal Party,9462
British Columbia,,,Michael Wolfe,Michael Wolfe,Green Party of British Columbia,1678
British Columbia,Richmond East,Richmond East,Ping Chan,Ping Chan,British Columbia Excalibur Party,175
British Columbia,,,Lloyd Chen,Lloyd Chen,Independent,247
British Columbia,,,Nathaniel Lim,Nathaniel Lim,British Columbia Conservative Party,1827
British Columbia,,,Doug Perry,Doug Perry,Green Party of British Columbia,1178
British Columbia,,,Linda Reid,Linda Reid,British Columbia Liberal Party,11592
British Columbia,,,Gian Sihota,Gian Sihota,New Democratic Party of British Columbia,6047
British Columbia,,,Cliff Wei,Cliff Wei,Independent,133
British Columbia,Richmond-Steveston,Richmond-Steveston,Carol Day,Carol Day,British Columbia Conservative Party,2625
British Columbia,,,Jerome James Dickey,Jerome James Dickey,Green Party of British Columbia,1899
British Columbia,,,Mike Donovan,Mike Donovan,Unparty The Consensus-Building Party,162
British Columbia,,,Scott Stewart,Scott Stewart,New Democratic Party of British Columbia,6608
British Columbia,,,John Yap,John Yap,British Columbia Liberal Party,12137
British Columbia,Saanich North and the Islands,Saanich North and the Islands,Gary Holman,Gary Holman,New Democratic Party of British Columbia,10515
British Columbia,,,Scott McEachern,Scott McEachern,Independent,599
British Columbia,,,Adam Olsen,Adam Olsen,Green Party of British Columbia,10136
British Columbia,,,Stephen P  Roberts,Stephen P  Roberts,British Columbia Liberal Party,10352
British Columbia,Saanich South,Saanich South,Joshua Galbraith,Joshua Galbraith,British Columbia Conservative Party,873
British Columbia,,,Peter Kappel,Peter Kappel,Independent,142
British Columbia,,,Branko Mustafovic,Branko Mustafovic,Green Party of British Columbia,4011
British Columbia,,,Lana Popham,Lana Popham,New Democratic Party of British Columbia,11946
British Columbia,,,Rishi Sharma,Rishi Sharma,British Columbia Liberal Party,9256
British Columbia,Shuswap,Shuswap,Tom Birch,Tom Birch,British Columbia Conservative Party,3232
British Columbia,,,Chris George,Chris George,Green Party of British Columbia,2338
British Columbia,,,Steve Gunner,Steve Gunner,New Democratic Party of British Columbia,7398
British Columbia,,,Greg Kyllo,Greg Kyllo,British Columbia Liberal Party,11992
British Columbia,,,Johanna Zalcik,Johanna Zalcik,Advocational Party of British Columbia,63
British Columbia,Skeena,Skeena,Robin Austin,Robin Austin,New Democratic Party of British Columbia,5609
British Columbia,,,Mike Brousseau,Mike Brousseau,British Columbia Conservative Party,797
British Columbia,,,Trevor Hendry,Trevor Hendry,British Columbia Party,263
British Columbia,,,Carol Joan Leclerc,Carol Joan Leclerc,British Columbia Liberal Party,5087
British Columbia,Stikine,Stikine,Roger Benham,Roger Benham,Green Party of British Columbia,303
British Columbia,,,Jonathan Dieleman,Jonathan Dieleman,British Columbia Conservative Party,533
British Columbia,,,Doug Donaldson,Doug Donaldson,New Democratic Party of British Columbia,4081
British Columbia,,,Sharon Hartwell,Sharon Hartwell,British Columbia Liberal Party,3172
British Columbia,,,Jesse O’Leary,Jesse O’Leary,Independent,59
British Columbia,,,Rod Taylor,Rod Taylor,Christian Heritage Party of BC,514
British Columbia,Surrey-Cloverdale,Surrey-Cloverdale,Matt William Begley,Matt William Begley,No Affiliation,949
British Columbia,,,Stephanie Cadieux,Stephanie Cadieux,British Columbia Liberal Party,18051
British Columbia,,,Harry Kooner,Harry Kooner,New Democratic Party of British Columbia,8777
British Columbia,,,Howard Wu,Howard Wu,British Columbia Conservative Party,2545
British Columbia,Surrey-Fleetwood,Surrey-Fleetwood,Tim Binnema,Tim Binnema,Green Party of British Columbia,1147
British Columbia,,,Jagrup Brar,Jagrup Brar,New Democratic Party of British Columbia,8774
British Columbia,,,Peter Fassbender,Peter Fassbender,British Columbia Liberal Party,8974
British Columbia,,,Murali Krishnan,Murali Krishnan,British Columbia Conservative Party,801
British Columbia,,,Arvin Kumar (AK),Arvin Kumar (AK),BC Vision,59
British Columbia,Surrey-Green Timbers,Surrey-Green Timbers,Sue Hammell,Sue Hammell,New Democratic Party of British Columbia,9386
British Columbia,,,Harjit Singh Heir,Harjit Singh Heir,BC Vision,101
British Columbia,,,Richard Hosein,Richard Hosein,Green Party of British Columbia,655
British Columbia,,,Lisa Maharaj,Lisa Maharaj,British Columbia Conservative Party,444
British Columbia,,,Amrik Tung,Amrik Tung,British Columbia Liberal Party,5581
British Columbia,Surrey-Newton,Surrey-Newton,Harry Bains,Harry Bains,New Democratic Party of British Columbia,9788
British Columbia,,,Alan Saldanha,Alan Saldanha,Helping Hand Party,282
British Columbia,,,Satinder Singh,Satinder Singh,British Columbia Conservative Party,674
British Columbia,,,Sukhminder S  Virk,Sukhminder S  Virk,British Columbia Liberal Party,6604
British Columbia,Surrey-Panorama,Surrey-Panorama,Marvin Hunt,Marvin Hunt,British Columbia Liberal Party,14139
British Columbia,,,Amrik Mahil,Amrik Mahil,New Democratic Party of British Columbia,9308
British Columbia,,,Kevin Rakhra,Kevin Rakhra,British Columbia Conservative Party,1037
British Columbia,,,Sara Sharma,Sara Sharma,Green Party of British Columbia,1478
British Columbia,,,Ali Zaidi,Ali Zaidi,No Affiliation,81
British Columbia,Surrey-Tynehead,Surrey-Tynehead,Avtar Bains,Avtar Bains,New Democratic Party of British Columbia,7539
British Columbia,,,Sukhi Gill,Sukhi Gill,BC Vision,298
British Columbia,,,Barry J  Sikora,Barry J  Sikora,British Columbia Conservative Party,2040
British Columbia,,,Amrik Virk,Amrik Virk,British Columbia Liberal Party,9172
British Columbia,Surrey-Whalley,Surrey-Whalley,Jag Bhandari (JB),Jag Bhandari (JB),BC Vision,420
British Columbia,,,Sunny Chohan,Sunny Chohan,British Columbia Conservative Party,1110
British Columbia,,,Kuljeet Kaur,Kuljeet Kaur,British Columbia Liberal Party,5004
British Columbia,,,Bruce Ralston,Bruce Ralston,New Democratic Party of British Columbia,10405
British Columbia,Surrey-White Rock,Surrey-White Rock,Gordon Hogg,Gordon Hogg,British Columbia Liberal Party,15092
British Columbia,,,Susan Keeping,Susan Keeping,New Democratic Party of British Columbia,7180
British Columbia,,,Jim Laurence,Jim Laurence,British Columbia Party,105
British Columbia,,,Elizabeth Morales Pagtakhan,Elizabeth Morales Pagtakhan,British Columbia Conservative Party,1301
British Columbia,,,Don Pitcairn,Don Pitcairn,Green Party of British Columbia,2304
British Columbia,Vancouver-Fairview,Vancouver-Fairview,George Heyman,George Heyman,New Democratic Party of British Columbia,12649
British Columbia,,,Margaret MacDiarmid,Margaret MacDiarmid,British Columbia Liberal Party,11298
British Columbia,,,Matthew Pedley,Matthew Pedley,Green Party of British Columbia,2785
British Columbia,Vancouver-False Creek,Vancouver-False Creek,James Filippelli,James Filippelli,Your Political Party of British Columbia,81
British Columbia,,,Sam Sullivan,Sam Sullivan,British Columbia Liberal Party,11228
British Columbia,,,Matt Toner,Matt Toner,New Democratic Party of British Columbia,7981
British Columbia,,,Ian James Tootill,Ian James Tootill,No Affiliation,199
British Columbia,,,Daniel Tseghay,Daniel Tseghay,Green Party of British Columbia,1928
British Columbia,,,Sal Vetro,Sal Vetro,BC First Party,90
British Columbia,Vancouver-Fraserview,Vancouver-Fraserview,Suzanne Anton,Suzanne Anton,British Columbia Liberal Party,10118
British Columbia,,,Stuart Mackinnon,Stuart Mackinnon,Green Party of British Columbia,1230
British Columbia,,,Rajiv Pandey,Rajiv Pandey,British Columbia Conservative Party,653
British Columbia,,,Gabriel Yiu,Gabriel Yiu,New Democratic Party of British Columbia,9648
British Columbia,Vancouver-Hastings,Vancouver-Hastings,Fatima Siddiqui,Fatima Siddiqui,British Columbia Liberal Party,5936
British Columbia,,,Shane Simpson,Shane Simpson,New Democratic Party of British Columbia,12782
British Columbia,,,Brennan Wauters,Brennan Wauters,Green Party of British Columbia,2386
British Columbia,,,Carrol B  Woolsey,Carrol B  Woolsey,British Columbia Social Credit Party,374
